Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0472,KEY-0472,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 7,Assignee 18,2023-07-02,2024-11-20 10:01:53.785164,507,25.88,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1112425.0,KPI,User_44,2023-07-02 09:02:00,data_modification,JP,JP,1357,26,12,9795.0,9.276,Critical,Immediate Response
ISSUE-0473,KEY-0473,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,In Progress,Reporter 10,Assignee 4,2024-06-21,2024-11-20 10:01:53.785164,152,88.4,Critical,HR,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,765120.0,KRI,User_70,2024-06-21 18:58:00,login,JP,Unknown,1398,26,9,1442.5,22.680000000000003,Critical,Immediate Response
ISSUE-0474,KEY-0474,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,In Progress,Reporter 3,Assignee 20,2024-10-23,2024-11-20 10:01:53.785164,28,67.12,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1363247.5,KRI,User_62,2024-10-23 07:38:00,data_modification,AU,AU,900,26,15,3285.0,18.424,Critical,Immediate Response
ISSUE-0475,KEY-0475,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Resolved,Reporter 6,Assignee 5,2023-12-24,2023-12-28 00:00:00.000000,4,29.06,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1908155.0,KPI,User_15,2023-12-24 19:51:00,data_modification,DE,DE,2294,26,13,38753.0,12.112000000000002,Critical,Immediate Response
ISSUE-0476,KEY-0476,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,In Progress,Reporter 4,Assignee 2,2023-04-04,2024-11-20 10:01:53.785164,596,24.66,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,539607.5,KRI,User_61,2023-04-04 14:27:00,login,CANADA,CANADA,1436,26,18,792.5,9.932,Critical,Immediate Response
ISSUE-0477,KEY-0477,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Resolved,Reporter 4,Assignee 17,2024-05-17,2024-05-24 00:00:00.000000,7,30.77,Critical,Operations,Steps to resolve Access by Unauthorized Personnel Detected,2712197.0,KRI,User_42,2024-05-17 22:53:00,file_access,EU,EU,900,26,13,10271.0,12.454,Critical,Immediate Response
ISSUE-0478,KEY-0478,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,In Progress,Reporter 8,Assignee 15,2024-03-18,2024-11-20 10:01:53.785164,247,86.39,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,1922882.0,KRI,User_5,2024-03-18 18:24:00,file_access,CN,CN,900,26,24,3128.0,23.178,Critical,Immediate Response
ISSUE-0479,KEY-0479,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 7,Assignee 6,2023-11-03,2023-11-05 00:00:00.000000,2,50.88,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1614880.0,KPI,User_44,2023-11-03 02:43:00,data_modification,AU,AU,900,26,9,2620.0,13.876000000000001,Critical,Immediate Response
ISSUE-0480,KEY-0480,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Resolved,Reporter 4,Assignee 9,2024-09-02,2024-09-11 00:00:00.000000,9,47.43,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,1982967.5,KRI,User_17,2024-09-02 08:59:00,login,DE,DE,1001,26,12,9880.0,13.586,Critical,Immediate Response
ISSUE-0481,KEY-0481,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 3,Assignee 2,2024-04-10,2024-04-20 00:00:00.000000,10,78.23,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,621650.0,KPI,User_6,2024-04-10 13:08:00,data_modification,USA,USA,2210,26,17,773.0,22.146,Critical,Immediate Response
ISSUE-0482,KEY-0482,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Resolved,Reporter 3,Assignee 11,2023-07-11,2023-07-18 00:00:00.000000,7,23.08,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2538527.0,KRI,User_95,2023-07-11 00:27:00,login,AU,IN,1962,26,13,9716.0,10.316,Critical,Immediate Response
ISSUE-0483,KEY-0483,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Open,Reporter 4,Assignee 15,2023-08-18,2024-11-20 10:01:53.785164,460,40.72,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2647943.0,KRI,User_74,2023-08-18 13:00:00,data_modification,Unknown,Unknown,900,35,6,1181.0,14.644,Critical,Immediate Response
ISSUE-0484,KEY-0484,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 7,Assignee 1,2023-10-27,2024-11-20 10:01:53.785164,390,76.88,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,370796.0,KRI,User_36,2023-10-27 08:50:00,file_access,CN,CN,1959,26,35,8132.0,21.276,Critical,Immediate Response
ISSUE-0485,KEY-0485,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Resolved,Reporter 9,Assignee 14,2023-06-29,2023-07-07 00:00:00.000000,8,12.75,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,1877335.0,KRI,User_84,2023-06-29 01:42:00,file_access,USA,AU,1209,26,12,4415.0,6.65,Medium,Increase Monitoring
ISSUE-0486,KEY-0486,Weak Authentication Protocols,1,Access Control,Medium,In Progress,Reporter 6,Assignee 13,2023-02-18,2024-11-20 10:01:53.785164,641,31.37,Critical,Finance,Steps to resolve Weak Authentication Protocols,1501372.5,KPI,User_75,2023-02-18 22:50:00,login,USA,USA,900,36,6,2417.5,11.274000000000001,Critical,Immediate Response
ISSUE-0487,KEY-0487,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Closed,Reporter 2,Assignee 17,2024-07-31,2024-08-01 00:00:00.000000,1,4.21,Medium,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1209870.0,KRI,User_66,2024-07-31 16:15:00,login,DE,DE,900,26,12,8590.0,3.5420000000000003,Low,Limit Data Transfer
ISSUE-0488,KEY-0488,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Closed,Reporter 10,Assignee 7,2023-09-26,2023-10-04 00:00:00.000000,8,12.3,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,1616935.0,KRI,User_64,2023-09-26 07:23:00,file_access,DE,DE,900,26,12,1440.0,6.5600000000000005,Medium,Increase Monitoring
ISSUE-0489,KEY-0489,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Resolved,Reporter 1,Assignee 3,2024-09-22,2024-09-30 00:00:00.000000,8,84.25,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2641925.0,KRI,User_38,2024-09-22 01:41:00,file_access,EU,EU,1507,26,13,1478.0,22.75,Critical,Immediate Response
ISSUE-0490,KEY-0490,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Resolved,Reporter 7,Assignee 10,2024-04-18,2024-04-26 00:00:00.000000,8,39.13,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,465172.5,KPI,User_48,2024-04-18 16:13:00,data_modification,CN,CN,1389,26,24,512.5,12.826,Critical,Immediate Response
ISSUE-0491,KEY-0491,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Closed,Reporter 7,Assignee 19,2023-05-17,2023-05-24 00:00:00.000000,7,54.15,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,1854817.5,KRI,User_75,2023-05-17 14:21:00,data_modification,CANADA,CANADA,900,26,12,3195.0,14.73,Critical,Immediate Response
ISSUE-0492,KEY-0492,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Open,Reporter 10,Assignee 19,2024-01-08,2024-11-20 10:01:53.785164,317,31.05,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,2788343.0,KPI,User_50,2024-01-08 00:46:00,data_modification,CN,CANADA,900,26,10,2282.0,12.71,Critical,Immediate Response
ISSUE-0493,KEY-0493,Weak Authentication Protocols,1,Access Control,Low,In Progress,Reporter 3,Assignee 15,2023-09-02,2024-11-20 10:01:53.785164,445,60.8,Critical,HR,Steps to resolve Weak Authentication Protocols,318222.5,KPI,User_48,2023-09-02 20:13:00,file_access,FR,FR,1735,26,21,4377.5,16.259999999999998,Critical,Immediate Response
ISSUE-0494,KEY-0494,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Resolved,Reporter 3,Assignee 12,2024-06-21,2024-06-30 00:00:00.000000,9,35.19,Critical,IT,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1175277.5,KRI,User_10,2024-06-21 21:16:00,data_modification,IN,IN,910,26,3,2972.5,11.638,Critical,Immediate Response
ISSUE-0495,KEY-0495,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Closed,Reporter 5,Assignee 17,2023-05-31,2023-06-10 00:00:00.000000,10,47.04,Critical,Operations,Steps to resolve Insufficient Access Control Measures,2247938.0,KPI,User_54,2023-05-31 18:29:00,login,JP,JP,2059,31,10,1925.0,15.908,Critical,Immediate Response
ISSUE-0496,KEY-0496,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 4,Assignee 13,2023-05-29,2024-11-20 10:01:53.785164,541,76.64,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2472356.0,KRI,User_41,2023-05-29 20:59:00,file_access,EU,DE,900,26,21,1979.0,21.828000000000003,Critical,Immediate Response
ISSUE-0497,KEY-0497,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Resolved,Reporter 10,Assignee 15,2024-05-17,2024-05-22 00:00:00.000000,5,38.15,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,1154084.0,KPI,User_3,2024-05-17 13:34:00,data_modification,CN,IN,900,28,17,7250.0,13.93,Critical,Immediate Response
ISSUE-0498,KEY-0498,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Closed,Reporter 6,Assignee 10,2024-07-27,2024-07-29 00:00:00.000000,2,38.67,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,1415175.0,KRI,User_64,2024-07-27 00:52:00,login,JP,JP,1593,26,6,572.5,11.434000000000001,Critical,Immediate Response
ISSUE-0499,KEY-0499,Inadequate Firewall Configurations,1,Network Security,Critical,Closed,Reporter 8,Assignee 13,2023-09-04,2023-09-11 00:00:00.000000,7,44.61,Critical,HR,Steps to resolve Inadequate Firewall Configurations,2231585.0,KPI,User_76,2023-09-04 11:09:00,data_modification,Unknown,Unknown,968,26,10,9332.0,15.222000000000001,Critical,Immediate Response
ISSUE-0500,KEY-0500,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Closed,Reporter 9,Assignee 6,2024-08-03,2024-08-06 00:00:00.000000,3,40.4,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1323956.0,KRI,User_66,2024-08-03 21:37:00,login,EU,EU,900,26,24,2378.0,14.18,Critical,Immediate Response
ISSUE-0501,KEY-0501,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Closed,Reporter 10,Assignee 3,2024-08-09,2024-08-11 00:00:00.000000,2,54.64,Critical,Operations,Steps to resolve Insufficient Access Control Measures,948305.0,KPI,User_49,2024-08-09 07:31:00,login,EU,EU,1247,26,12,5035.0,15.528,Critical,Immediate Response
ISSUE-0502,KEY-0502,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 7,Assignee 18,2023-10-17,2023-10-20 00:00:00.000000,3,60.92,Critical,HR,Steps to resolve Supplier Security Compliance Gaps,382853.0,KPI,User_18,2023-10-17 07:40:00,file_access,EU,UK,900,28,24,3095.0,18.284000000000002,Critical,Immediate Response
ISSUE-0503,KEY-0503,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,In Progress,Reporter 4,Assignee 12,2023-12-25,2024-11-20 10:01:53.785164,331,48.51,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,1257035.0,KPI,User_11,2023-12-25 11:26:00,file_access,CN,CN,900,28,13,617.0,15.602,Critical,Immediate Response
ISSUE-0504,KEY-0504,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,In Progress,Reporter 2,Assignee 12,2023-02-09,2024-11-20 10:01:53.785164,650,2.0,Low,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,719126.0,KPI,User_30,2023-02-09 11:31:00,login,FR,FR,900,28,24,1886.0,4.699999999999999,Medium,Increase Monitoring
ISSUE-0505,KEY-0505,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,In Progress,Reporter 3,Assignee 15,2024-09-28,2024-11-20 10:01:53.785164,53,18.26,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,467924.0,KRI,User_40,2024-09-28 13:37:00,login,FR,FR,1716,26,13,7421.0,10.152000000000001,Critical,Immediate Response
ISSUE-0506,KEY-0506,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 4,Assignee 16,2023-02-16,2024-11-20 10:01:53.785164,643,38.26,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,566802.5,KRI,User_97,2023-02-16 18:49:00,data_modification,AU,DE,1415,26,9,6092.5,12.652000000000001,Critical,Immediate Response
ISSUE-0507,KEY-0507,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 3,Assignee 12,2024-01-02,2024-01-07 00:00:00.000000,5,2.0,Low,Legal,Steps to resolve Outdated Operating System Components,645327.5,KPI,User_44,2024-01-02 22:01:00,file_access,DE,DE,978,26,18,3255.0,3.5999999999999996,Low,Limit Data Transfer
ISSUE-0508,KEY-0508,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 6,Assignee 17,2024-09-22,2024-09-30 00:00:00.000000,8,34.63,Critical,Sales,Steps to resolve Incomplete Risk Management Framework,1949415.0,KPI,User_32,2024-09-22 17:22:00,data_modification,CANADA,CN,1880,26,3,5655.0,10.626,Critical,Immediate Response
ISSUE-0509,KEY-0509,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,In Progress,Reporter 6,Assignee 9,2024-09-07,2024-11-20 10:01:53.785164,74,2.0,Low,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2166221.0,KPI,User_47,2024-09-07 04:41:00,file_access,UK,UK,1814,26,10,3971.0,5.3,Medium,Increase Monitoring
ISSUE-0510,KEY-0510,Inadequate Firewall Configurations,1,Network Security,High,Closed,Reporter 10,Assignee 10,2023-07-25,2023-08-03 00:00:00.000000,9,51.41,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,886628.0,KPI,User_69,2023-07-25 14:06:00,data_modification,DE,DE,900,26,13,1451.0,16.182000000000002,Critical,Immediate Response
ISSUE-0511,KEY-0511,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Closed,Reporter 6,Assignee 1,2024-03-01,2024-03-09 00:00:00.000000,8,34.19,Critical,Finance,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2394830.0,KPI,User_43,2024-03-01 01:00:00,login,CN,CN,1292,26,9,1612.5,11.838000000000001,Critical,Immediate Response
ISSUE-0512,KEY-0512,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 7,Assignee 4,2023-02-06,2024-11-20 10:01:53.785164,653,109.65,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,2786669.0,KRI,User_7,2023-02-06 18:58:00,login,JP,JP,2155,28,6,6815.0,28.430000000000003,Critical,Immediate Response
ISSUE-0513,KEY-0513,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Closed,Reporter 9,Assignee 2,2023-10-15,2023-10-16 00:00:00.000000,1,47.5,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,2955500.0,KRI,User_27,2023-10-15 14:20:00,login,JP,JP,1069,26,17,506.0,15.6,Critical,Immediate Response
ISSUE-0514,KEY-0514,Insufficient Access Control Measures,1,Control Effectiveness,Low,Open,Reporter 1,Assignee 6,2024-09-15,2024-11-20 10:01:53.785164,66,73.03,Critical,Sales,Steps to resolve Insufficient Access Control Measures,1831827.5,KPI,User_57,2024-09-15 07:40:00,login,Unknown,Unknown,900,26,6,2710.0,18.706000000000003,Critical,Immediate Response
ISSUE-0515,KEY-0515,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Open,Reporter 6,Assignee 18,2023-10-01,2024-11-20 10:01:53.785164,416,43.17,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1394867.0,KRI,User_92,2023-10-01 14:35:00,file_access,CANADA,JP,1013,26,13,4769.0,14.534,Critical,Immediate Response
ISSUE-0516,KEY-0516,Inconsistent Review of Security Policies,1,Management Oversight,High,Closed,Reporter 10,Assignee 3,2023-05-01,2023-05-09 00:00:00.000000,8,64.46,Critical,Operations,Steps to resolve Inconsistent Review of Security Policies,2139410.0,KPI,User_93,2023-05-01 14:49:00,file_access,CN,CN,1679,26,10,10823.0,18.792,Critical,Immediate Response
ISSUE-0517,KEY-0517,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Closed,Reporter 3,Assignee 16,2024-09-20,2024-09-28 00:00:00.000000,8,61.94,Critical,HR,Steps to resolve Insufficient Access Control Measures,276809.0,KPI,User_62,2024-09-20 20:43:00,data_modification,EU,EU,1348,26,17,1790.0,18.887999999999998,Critical,Immediate Response
ISSUE-0518,KEY-0518,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 1,Assignee 5,2023-06-19,2023-06-26 00:00:00.000000,7,53.33,Critical,IT,Steps to resolve Insufficient Access Control Measures,1285952.0,KPI,User_33,2023-06-19 04:03:00,login,USA,EU,900,28,10,2471.0,16.966,Critical,Immediate Response
ISSUE-0519,KEY-0519,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,In Progress,Reporter 6,Assignee 1,2024-07-07,2024-11-20 10:01:53.785164,136,80.23,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2813816.0,KPI,User_80,2024-07-07 18:37:00,data_modification,IN,IN,900,31,6,2387.0,21.946,Critical,Immediate Response
ISSUE-0520,KEY-0520,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 7,Assignee 6,2024-01-13,2024-01-14 00:00:00.000000,1,27.79,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,1327376.0,KRI,User_18,2024-01-13 23:47:00,login,CN,CN,919,26,10,845.0,11.058,Critical,Immediate Response
ISSUE-0521,KEY-0521,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 6,Assignee 11,2024-03-27,2024-03-28 00:00:00.000000,1,33.65,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,672740.0,KRI,User_43,2024-03-27 05:07:00,file_access,CANADA,CANADA,900,28,17,2483.0,12.23,Critical,Immediate Response
ISSUE-0522,KEY-0522,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 2,Assignee 13,2023-09-20,2023-09-26 00:00:00.000000,6,45.11,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,2129864.0,KRI,User_96,2023-09-20 13:30:00,file_access,DE,DE,1479,31,10,6005.0,14.722000000000001,Critical,Immediate Response
ISSUE-0523,KEY-0523,Inadequate Firewall Configurations,1,Network Security,Medium,Resolved,Reporter 6,Assignee 9,2023-11-29,2023-12-05 00:00:00.000000,6,55.34,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,1229800.0,KPI,User_77,2023-11-29 14:16:00,login,FR,DE,900,26,6,4335.0,15.868000000000002,Critical,Immediate Response
ISSUE-0524,KEY-0524,Inadequate Firewall Configurations,1,Network Security,Medium,Closed,Reporter 8,Assignee 10,2023-05-27,2023-05-29 00:00:00.000000,2,25.78,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,259750.0,KPI,User_97,2023-05-27 23:42:00,file_access,CANADA,JP,2559,33,6,1102.5,9.756,Critical,Immediate Response
ISSUE-0525,KEY-0525,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Resolved,Reporter 5,Assignee 8,2024-09-19,2024-09-20 00:00:00.000000,1,2.0,Low,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1571407.5,KPI,User_55,2024-09-19 08:59:00,data_modification,CN,CN,900,26,6,2457.5,3.4,Low,Limit Data Transfer
