Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action
ISSUE-0184,KEY-0184,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,In Progress,Reporter 9,Assignee 8,2025-07-12,2025-09-19 22:15:24.985808,69,26.81,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,2025731.0,KRI,User_76,2025-07-12 23:55:00,data_modification,USA,USA,900,26,13,3014.0,57.7213658361807,4391,10.761999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0185,KEY-0185,Weak Authentication Protocols,1,Access Control,High,Closed,Reporter 6,Assignee 10,2024-03-28,2024-03-30 00:00:00.000000,2,62.52,Critical,Sales,Steps to resolve Weak Authentication Protocols,1150040.0,KPI,User_79,2024-03-28 06:51:00,data_modification,CN,CN,900,31,6,2564.0,77.68143127404696,3351,17.154000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0186,KEY-0186,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Resolved,Reporter 9,Assignee 4,2023-05-07,2023-05-14 00:00:00.000000,7,35.12,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,346530.0,KRI,User_39,2023-05-07 11:51:00,data_modification,IN,IN,1817,26,9,4217.5,54.71108052871136,3340,10.224,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0187,KEY-0187,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 5,Assignee 13,2023-09-19,2025-09-19 22:15:24.985808,731,90.72,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,726047.0,KRI,User_40,2023-09-19 03:34:00,file_access,AU,AU,900,39,13,2831.0,24.8573613848477,4138,23.544,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0188,KEY-0188,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Resolved,Reporter 6,Assignee 10,2025-01-25,2025-01-27 00:00:00.000000,2,25.02,Critical,External Contractors,Steps to resolve Inconsistent Review of Security Policies,813615.0,KPI,User_26,2025-01-25 11:25:00,file_access,JP,EU,900,26,12,6485.0,22.734326620480953,6315,8.903999999999998,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0189,KEY-0189,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Open,Reporter 4,Assignee 20,2024-07-02,2025-09-19 22:15:24.985808,444,33.88,Critical,HR,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2876615.0,KRI,User_30,2024-07-02 05:00:00,file_access,USA,USA,1671,26,6,4505.0,56.707465622789314,4925,12.175999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0190,KEY-0190,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,In Progress,Reporter 7,Assignee 3,2024-09-28,2025-09-19 22:15:24.985808,356,53.49,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,204040.0,KRI,User_5,2024-09-28 17:40:00,data_modification,CANADA,CANADA,900,26,9,5312.5,71.5863406161242,4828,14.248,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0191,KEY-0191,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Open,Reporter 10,Assignee 5,2024-08-04,2025-09-19 22:15:24.985808,411,21.37,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,1391084.0,KRI,User_42,2024-08-04 19:35:00,login,EU,EU,900,26,10,2114.0,65.92720055274384,3091,9.824,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0192,KEY-0192,Insufficient Access Control Measures,1,Control Effectiveness,High,Open,Reporter 5,Assignee 14,2025-05-16,2025-09-19 22:15:24.985808,126,14.52,Critical,IT,Steps to resolve Insufficient Access Control Measures,1511024.0,KPI,User_89,2025-05-16 10:40:00,data_modification,AU,CN,900,26,13,7970.0,57.30602924297078,7182,7.954,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0193,KEY-0193,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Open,Reporter 9,Assignee 17,2023-02-13,2025-09-19 22:15:24.985808,949,2.18,Low,External Contractors,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,974264.0,KRI,User_27,2023-02-13 17:13:00,login,JP,AU,900,26,10,1016.0,64.81479109696426,6955,4.935999999999999,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0194,KEY-0194,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Closed,Reporter 3,Assignee 20,2024-02-28,2024-03-04 00:00:00.000000,5,50.68,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,2069617.5,KPI,User_66,2024-02-28 03:12:00,login,DE,DE,1291,33,15,2480.0,41.0561170883025,7412,13.486,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0195,KEY-0195,Supplier Security Compliance Gaps,1,Procurement Security,Low,Closed,Reporter 7,Assignee 1,2023-02-05,2023-02-09 00:00:00.000000,4,58.39,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1641045.0,KPI,User_79,2023-02-05 00:31:00,file_access,USA,USA,900,26,9,1832.5,26.302692129465107,3990,14.878,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0196,KEY-0196,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 9,Assignee 11,2024-12-11,2025-09-19 22:15:24.985808,282,64.1,Critical,C-Suite Executives,Steps to resolve Delayed Patching of Known Vulnerabilities,1564367.0,KPI,User_39,2024-12-11 12:12:00,file_access,USA,CN,1466,26,13,1886.0,23.024780488481085,7917,18.37,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0197,KEY-0197,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Open,Reporter 1,Assignee 11,2023-02-09,2025-09-19 22:15:24.985808,953,67.69,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,813637.5,KRI,User_79,2023-02-09 02:53:00,data_modification,DE,DE,1710,26,9,2255.0,67.89373652778511,7182,17.238000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0198,KEY-0198,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 5,Assignee 7,2024-02-07,2025-09-19 22:15:24.985808,590,112.12,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2734556.0,KRI,User_13,2024-02-07 21:27:00,login,FR,FR,921,26,10,1391.0,38.654837523969015,7044,27.474000000000004,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0199,KEY-0199,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,In Progress,Reporter 5,Assignee 4,2024-10-24,2025-09-19 22:15:24.985808,330,100.43,Critical,Operations,Steps to resolve Access by Unauthorized Personnel Detected,1294292.0,KRI,User_97,2024-10-24 16:08:00,data_modification,IN,IN,900,26,10,1787.0,44.01694529848984,7943,25.636000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0200,KEY-0200,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Open,Reporter 10,Assignee 9,2025-07-02,2025-09-19 22:15:24.985808,79,46.52,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,820197.5,KRI,User_73,2025-07-02 21:58:00,data_modification,AU,AU,900,26,15,8617.5,27.366760853536704,4386,12.703999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0201,KEY-0201,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,In Progress,Reporter 5,Assignee 2,2024-08-14,2025-09-19 22:15:24.985808,401,14.53,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,369335.0,KRI,User_6,2024-08-14 11:35:00,data_modification,UK,UK,1019,26,13,2561.0,42.595194727387984,7358,8.456,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0202,KEY-0202,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Resolved,Reporter 1,Assignee 7,2024-10-14,2024-10-22 00:00:00.000000,8,105.5,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,527381.0,KRI,User_49,2024-10-14 15:16:00,login,CANADA,CANADA,1531,26,10,929.0,45.900416488805945,3706,26.5,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0203,KEY-0203,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 10,Assignee 17,2024-10-19,2025-09-19 22:15:24.985808,335,45.56,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,660135.0,KRI,User_42,2024-10-19 15:40:00,data_modification,JP,JP,900,26,12,2982.5,42.18833385369065,6133,13.411999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0204,KEY-0204,Insufficient Access Control Measures,1,Control Effectiveness,Critical,In Progress,Reporter 1,Assignee 17,2024-02-13,2025-09-19 22:15:24.985808,584,137.13,Critical,HR,Steps to resolve Insufficient Access Control Measures,2014148.0,KPI,User_2,2024-02-13 00:26:00,data_modification,AU,AU,1639,28,17,3065.0,35.97475131353136,4561,32.82600000000001,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0205,KEY-0205,Supplier Security Compliance Gaps,1,Procurement Security,High,Open,Reporter 9,Assignee 20,2023-10-30,2025-09-19 22:15:24.985808,690,18.62,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,1459133.0,KPI,User_99,2023-10-30 19:03:00,data_modification,AU,AU,1222,26,6,5759.0,59.53135448582574,6909,8.774,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0206,KEY-0206,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Closed,Reporter 6,Assignee 13,2025-03-19,2025-03-25 00:00:00.000000,6,5.15,Medium,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,1659719.0,KRI,User_83,2025-03-19 05:46:00,login,UK,UK,900,28,17,695.0,63.33410604822653,3209,5.63,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0207,KEY-0207,Detected Malware Infiltration in Internal Systems,1,Malware,High,Resolved,Reporter 3,Assignee 5,2025-08-16,2025-08-25 00:00:00.000000,9,41.35,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,456083.0,KRI,User_39,2025-08-16 06:50:00,data_modification,DE,DE,988,26,13,2756.0,39.37275641407882,7958,13.32,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0208,KEY-0208,Supplier Security Compliance Gaps,1,Procurement Security,Low,Closed,Reporter 2,Assignee 1,2025-08-13,2025-08-19 00:00:00.000000,6,62.08,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1906555.0,KPI,User_39,2025-08-13 10:45:00,data_modification,CANADA,CANADA,900,33,3,1715.0,65.52917565229342,7946,15.716000000000001,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer
ISSUE-0209,KEY-0209,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Open,Reporter 6,Assignee 7,2023-09-17,2025-09-19 22:15:24.985808,733,60.97,Critical,C-Suite Executives,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1877105.0,KPI,User_95,2023-09-17 04:52:00,data_modification,Unknown,Unknown,1312,26,10,2540.0,23.433071475596098,4634,17.594,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0210,KEY-0210,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 6,Assignee 17,2025-05-23,2025-09-19 22:15:24.985808,119,10.72,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,617085.0,KRI,User_27,2025-05-23 11:06:00,file_access,IN,IN,900,26,9,1355.0,75.74916221348911,3950,5.694,Medium,Log Activity for Reference | Limit Data Transfer
ISSUE-0211,KEY-0211,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Resolved,Reporter 2,Assignee 3,2023-04-25,2023-05-01 00:00:00.000000,6,25.67,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,1257380.0,KRI,User_87,2023-04-25 01:30:00,file_access,USA,USA,900,26,9,4237.5,53.53346626847831,6926,8.484,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0212,KEY-0212,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Resolved,Reporter 4,Assignee 12,2024-07-29,2024-08-08 00:00:00.000000,10,27.76,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,2232622.5,KRI,User_9,2024-07-29 06:23:00,file_access,FR,FR,2175,26,12,6420.0,34.44104872040655,6124,9.101999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0213,KEY-0213,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,In Progress,Reporter 8,Assignee 5,2024-03-26,2025-09-19 22:15:24.985808,542,93.26,Critical,External Contractors,Steps to resolve Non-Compliance with Data Protection Regulations,1351655.0,KRI,User_79,2024-03-26 04:46:00,login,EU,EU,1419,26,9,2515.0,59.277798564978895,5298,22.802,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0214,KEY-0214,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 8,Assignee 3,2025-04-28,2025-09-19 22:15:24.985808,144,5.71,Medium,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,349627.5,KRI,User_26,2025-04-28 15:29:00,file_access,JP,JP,1106,39,21,682.5,76.253255474484,4580,3.9420000000000006,Low,No Action Needed | Limit Data Transfer
ISSUE-0215,KEY-0215,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Closed,Reporter 1,Assignee 7,2024-07-07,2024-07-12 00:00:00.000000,5,66.94,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,718600.0,KPI,User_85,2024-07-07 09:46:00,login,DE,DE,900,26,21,2440.0,38.49187188135079,5652,17.337999999999997,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0216,KEY-0216,Outdated Operating System Components,1,System Vulnerability,Medium,Open,Reporter 3,Assignee 11,2024-05-13,2025-09-19 22:15:24.985808,494,50.48,Critical,Legal,Steps to resolve Outdated Operating System Components,1843200.0,KPI,User_50,2024-05-13 04:23:00,data_modification,CN,CN,1423,26,15,5025.0,70.1447472177122,3004,14.395999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0217,KEY-0217,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,In Progress,Reporter 2,Assignee 7,2024-03-02,2025-09-19 22:15:24.985808,566,91.32,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,425417.0,KPI,User_25,2024-03-02 07:08:00,data_modification,EU,EU,1105,26,3,785.0,44.39393534704341,5361,22.964,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0218,KEY-0218,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 6,Assignee 6,2023-11-26,2023-12-03 00:00:00.000000,7,95.49,Critical,IT,Steps to resolve Outdated Operating System Components,1176735.0,KPI,User_53,2023-11-26 00:08:00,data_modification,DE,AU,900,26,12,3127.5,49.38154770399792,5928,23.048,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0219,KEY-0219,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Open,Reporter 10,Assignee 8,2025-07-25,2025-09-19 22:15:24.985808,56,2.0,Low,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,449645.0,KPI,User_41,2025-07-25 01:39:00,login,IN,IN,900,26,9,1137.5,28.604554033087624,6226,2.7500000000000004,Low,No Action Needed | Limit Data Transfer
ISSUE-0220,KEY-0220,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,In Progress,Reporter 9,Assignee 7,2025-09-06,2025-09-19 22:15:24.985808,13,62.3,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,144205.0,KRI,User_5,2025-09-06 22:10:00,login,CANADA,CANADA,900,26,24,10950.0,57.12179814986042,3521,15.86,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0221,KEY-0221,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 10,Assignee 3,2024-05-15,2024-05-19 00:00:00.000000,4,69.04,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,782137.5,KRI,User_41,2024-05-15 02:19:00,login,FR,FR,900,26,15,930.0,64.95855388764758,4888,17.158,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0222,KEY-0222,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 4,Assignee 12,2023-07-15,2023-07-16 00:00:00.000000,1,86.79,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1790360.0,KRI,User_45,2023-07-15 12:30:00,login,IN,IN,1013,30,15,12060.0,23.446132447704525,5648,21.108,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0223,KEY-0223,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,In Progress,Reporter 9,Assignee 6,2023-09-08,2025-09-19 22:15:24.985808,742,32.46,Critical,External Contractors,Steps to resolve Access by Unauthorized Personnel Detected,543329.0,KRI,User_12,2023-09-08 17:49:00,file_access,CN,CN,900,26,13,866.0,39.669354444811944,4978,11.392,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
