Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action
ISSUE-0459,KEY-0459,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Resolved,Reporter 6,Assignee 16,2023-07-04,2023-07-13 00:00:00.000000,9,3.52,Low,HR,Steps to resolve Non-Compliance with Data Protection Regulations,724310.0,KRI,User_77,2023-07-04 09:10:00,login,DE,DE,900,26,6,3412.5,63.99952438782657,4482,3.0540000000000007,Low,No Action Needed | Limit Data Transfer
ISSUE-0460,KEY-0460,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 8,Assignee 9,2024-05-23,2025-09-19 22:15:24.985808,484,44.07,Critical,HR,Steps to resolve Inadequate Firewall Configurations,1116971.0,KPI,User_88,2024-05-23 20:38:00,file_access,USA,USA,900,26,3,911.0,49.660594877802865,7112,13.664,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0461,KEY-0461,Outdated Operating System Components,1,System Vulnerability,Critical,In Progress,Reporter 2,Assignee 17,2025-08-09,2025-09-19 22:15:24.985808,41,44.72,Critical,IT,Steps to resolve Outdated Operating System Components,1333823.0,KPI,User_10,2025-08-09 12:23:00,file_access,JP,IN,900,26,10,3443.0,73.89216130815973,6786,14.644,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0462,KEY-0462,Detected Malware Infiltration in Internal Systems,1,Malware,High,In Progress,Reporter 10,Assignee 4,2023-01-15,2025-09-19 22:15:24.985808,978,54.04,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,1532453.0,KRI,User_50,2023-01-15 01:51:00,login,AU,FR,2205,26,17,5894.0,25.82315826871274,5251,15.707999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0463,KEY-0463,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Closed,Reporter 10,Assignee 19,2025-08-31,2025-09-07 00:00:00.000000,7,78.18,Critical,IT,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1418647.5,KRI,User_69,2025-08-31 11:02:00,file_access,DE,DE,900,26,9,670.0,35.23327539285113,6378,18.986000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0464,KEY-0464,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 7,Assignee 20,2025-02-22,2025-02-28 00:00:00.000000,6,78.58,Critical,HR,Steps to resolve Outdated Operating System Components,1116430.0,KPI,User_59,2025-02-22 20:30:00,login,JP,JP,900,26,6,755.0,39.873209866557914,4974,18.916,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0465,KEY-0465,Insufficient Access Control Measures,1,Control Effectiveness,High,In Progress,Reporter 1,Assignee 5,2024-02-12,2025-09-19 22:15:24.985808,585,34.17,Critical,HR,Steps to resolve Insufficient Access Control Measures,513368.0,KPI,User_97,2024-02-12 13:41:00,file_access,IN,IN,2622,26,13,2630.0,37.193692986342626,7594,11.883999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0466,KEY-0466,Inconsistent Review of Security Policies,1,Management Oversight,High,Closed,Reporter 1,Assignee 2,2023-03-10,2023-03-12 00:00:00.000000,2,130.07,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,1831970.0,KPI,User_20,2023-03-10 07:08:00,login,UK,FR,1476,26,17,6143.0,51.86154676496801,4639,30.514,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0467,KEY-0467,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 2,Assignee 10,2025-02-22,2025-03-01 00:00:00.000000,7,13.66,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1692650.0,KRI,User_37,2025-02-22 09:41:00,data_modification,Unknown,EU,1935,26,21,4275.0,38.49729416068652,4560,6.682,Medium,Routine Monitoring | Limit Data Transfer
ISSUE-0468,KEY-0468,Inadequate Firewall Configurations,1,Network Security,Medium,Closed,Reporter 2,Assignee 6,2023-06-06,2023-06-13 00:00:00.000000,7,91.83,Critical,IT,Steps to resolve Inadequate Firewall Configurations,355350.0,KPI,User_22,2023-06-06 19:57:00,data_modification,AU,AU,1092,26,24,2912.5,32.15125849939396,4292,22.316,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0469,KEY-0469,Detected Malware Infiltration in Internal Systems,1,Malware,High,Closed,Reporter 1,Assignee 13,2025-04-18,2025-04-25 00:00:00.000000,7,49.57,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,1578224.0,KRI,User_46,2025-04-18 15:30:00,data_modification,DE,IN,1034,26,35,1106.0,74.98303527056406,4906,14.764000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0470,KEY-0470,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 7,Assignee 15,2025-03-24,2025-09-19 22:15:24.985808,179,50.71,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2271247.5,KRI,User_92,2025-03-24 17:51:00,login,EU,EU,900,26,9,2310.0,74.87223646837373,7822,13.842,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0471,KEY-0471,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Closed,Reporter 9,Assignee 2,2025-01-10,2025-01-16 00:00:00.000000,6,40.97,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2280845.0,KRI,User_83,2025-01-10 02:18:00,data_modification,Unknown,Unknown,1723,26,6,7583.0,75.12015014289028,3304,13.044,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0472,KEY-0472,Inadequate Firewall Configurations,1,Network Security,Low,In Progress,Reporter 4,Assignee 5,2024-02-13,2025-09-19 22:15:24.985808,584,100.08,Critical,External Contractors,Steps to resolve Inadequate Firewall Configurations,2421007.5,KPI,User_45,2024-02-13 10:28:00,file_access,JP,JP,900,26,15,5985.0,66.06913968547781,7991,23.716000000000005,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0473,KEY-0473,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Open,Reporter 2,Assignee 15,2023-11-03,2025-09-19 22:15:24.985808,686,46.72,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,2117025.0,KPI,User_27,2023-11-03 06:04:00,data_modification,IN,IN,1430,26,21,3912.5,39.53492408930496,7160,12.893999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0474,KEY-0474,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Resolved,Reporter 9,Assignee 9,2024-12-04,2024-12-11 00:00:00.000000,7,22.84,Critical,C-Suite Executives,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2201347.5,KRI,User_40,2024-12-04 18:30:00,login,CANADA,CN,1639,26,3,5372.5,37.46203389908656,4607,7.5680000000000005,High,Flag for Review | Limit Data Transfer
ISSUE-0475,KEY-0475,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Closed,Reporter 8,Assignee 13,2025-06-28,2025-07-08 00:00:00.000000,10,55.35,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,2353970.0,KRI,User_55,2025-06-28 09:53:00,file_access,JP,JP,900,26,17,5171.0,53.13933570155337,5351,15.969999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0476,KEY-0476,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 10,Assignee 14,2024-11-29,2025-09-19 22:15:24.985808,294,97.46,Critical,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1943370.0,KPI,User_5,2024-11-29 00:52:00,file_access,Unknown,Unknown,900,26,12,1177.5,64.9862200957441,3873,23.042,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0477,KEY-0477,Weak Authentication Protocols,1,Access Control,Low,Closed,Reporter 4,Assignee 2,2025-02-07,2025-02-14 00:00:00.000000,7,43.56,Critical,HR,Steps to resolve Weak Authentication Protocols,1215552.5,KPI,User_2,2025-02-07 09:33:00,data_modification,CANADA,CANADA,900,26,15,8567.5,47.6863919121726,4347,11.912,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0478,KEY-0478,Weak Authentication Protocols,1,Access Control,Medium,Open,Reporter 7,Assignee 12,2024-06-26,2025-09-19 22:15:24.985808,450,96.48,Critical,Finance,Steps to resolve Weak Authentication Protocols,219165.0,KPI,User_6,2024-06-26 10:52:00,file_access,JP,FR,900,26,18,1155.0,51.37186246631741,7200,23.596000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0479,KEY-0479,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Open,Reporter 7,Assignee 20,2025-06-13,2025-09-19 22:15:24.985808,98,78.73,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,1637812.5,KPI,User_78,2025-06-13 05:52:00,data_modification,EU,EU,900,26,12,1007.5,54.913708841933,5269,19.896,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0480,KEY-0480,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 2,Assignee 15,2024-08-05,2024-08-11 00:00:00.000000,6,53.14,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,2688380.0,KPI,User_95,2024-08-05 18:29:00,file_access,IN,IN,2542,26,3,1523.0,25.264503303046432,6994,15.778,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer
ISSUE-0481,KEY-0481,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 9,Assignee 19,2023-04-10,2025-09-19 22:15:24.985808,893,29.52,Critical,Legal,Steps to resolve Inconsistent Review of Security Policies,2633264.0,KPI,User_22,2023-04-10 13:14:00,login,UK,AU,1983,26,17,2519.0,62.61018554408952,5704,10.953999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0482,KEY-0482,Inadequate Firewall Configurations,1,Network Security,Low,Closed,Reporter 5,Assignee 19,2024-11-02,2024-11-08 00:00:00.000000,6,56.43,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,1073012.5,KPI,User_90,2024-11-02 14:47:00,login,IN,IN,900,26,9,8802.5,31.689643997615505,4896,14.486,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0483,KEY-0483,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 2,Assignee 11,2025-01-21,2025-09-19 22:15:24.985808,241,72.44,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,972113.0,KRI,User_56,2025-01-21 14:23:00,login,JP,JP,900,26,10,3218.0,50.25840738878108,7576,20.038,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0484,KEY-0484,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Resolved,Reporter 9,Assignee 11,2023-11-18,2023-11-27 00:00:00.000000,9,79.21,Critical,C-Suite Executives,Steps to resolve Delayed Patching of Known Vulnerabilities,440042.5,KPI,User_6,2023-11-18 21:36:00,file_access,JP,JP,900,27,9,1720.0,72.52748393200284,6532,20.292,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0485,KEY-0485,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Open,Reporter 5,Assignee 9,2024-12-13,2025-09-19 22:15:24.985808,280,88.51,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,1654410.0,KPI,User_60,2024-12-13 10:24:00,login,USA,USA,900,26,12,1755.0,74.0085965944007,7383,21.402000000000005,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0486,KEY-0486,Outdated Operating System Components,1,System Vulnerability,Critical,Resolved,Reporter 8,Assignee 4,2025-07-09,2025-07-14 00:00:00.000000,5,2.52,Low,HR,Steps to resolve Outdated Operating System Components,2582315.0,KPI,User_87,2025-07-09 20:35:00,file_access,Unknown,Unknown,900,26,17,8159.0,48.035209812798456,3972,4.5040000000000004,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0487,KEY-0487,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 3,Assignee 20,2024-08-01,2025-09-19 22:15:24.985808,414,7.66,High,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2129067.5,KPI,User_81,2024-08-01 07:49:00,data_modification,FR,FR,1238,26,18,742.5,37.21578673784447,4683,4.632000000000001,Medium,Log Activity for Reference | Limit Data Transfer
ISSUE-0488,KEY-0488,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 4,Assignee 8,2024-11-18,2025-09-19 22:15:24.985808,305,81.85,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2089022.0,KRI,User_7,2024-11-18 04:27:00,data_modification,AU,AU,968,26,6,2522.0,68.25554881141898,3169,21.42,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0489,KEY-0489,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Open,Reporter 4,Assignee 17,2023-12-11,2025-09-19 22:15:24.985808,648,67.25,Critical,Finance,Steps to resolve Insufficient Access Control Measures,1550482.5,KPI,User_91,2023-12-11 13:03:00,login,AU,AU,900,26,9,645.0,60.04375503463017,5975,17.750000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0490,KEY-0490,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 10,Assignee 15,2023-03-12,2023-03-18 00:00:00.000000,6,17.53,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,1710497.0,KPI,User_99,2023-03-12 13:07:00,data_modification,USA,USA,940,35,17,1391.0,26.329654555553134,7724,8.856,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0491,KEY-0491,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,Open,Reporter 10,Assignee 18,2024-11-13,2025-09-19 22:15:24.985808,310,85.55,Critical,Operations,Steps to resolve Insufficient Coverage in Annual Risk Assessment,398048.0,KPI,User_3,2024-11-13 06:29:00,data_modification,CN,CN,900,26,3,2396.0,67.7093074957458,4900,21.96,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0492,KEY-0492,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Resolved,Reporter 10,Assignee 1,2024-09-20,2024-09-28 00:00:00.000000,8,23.0,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,388497.5,KRI,User_18,2024-09-20 04:46:00,data_modification,USA,USA,900,26,12,617.5,52.632304222573296,4742,8.75,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0493,KEY-0493,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Resolved,Reporter 6,Assignee 5,2024-01-11,2024-01-12 00:00:00.000000,1,25.38,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,414080.0,KRI,User_63,2024-01-11 10:06:00,data_modification,CN,CN,900,26,3,1157.0,29.562686256438703,4218,9.376,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0494,KEY-0494,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,In Progress,Reporter 7,Assignee 19,2023-04-11,2025-09-19 22:15:24.985808,892,104.82,Critical,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,613197.5,KRI,User_21,2023-04-11 03:14:00,data_modification,EU,EU,900,26,3,15955.0,33.515132700767225,5710,24.913999999999998,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer
ISSUE-0495,KEY-0495,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Open,Reporter 1,Assignee 17,2024-05-10,2025-09-19 22:15:24.985808,497,50.8,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,789245.0,KPI,User_53,2024-05-10 17:43:00,data_modification,FR,FR,2607,31,21,9050.0,74.5827147800481,3989,15.709999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0496,KEY-0496,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Open,Reporter 7,Assignee 7,2024-03-13,2025-09-19 22:15:24.985808,555,15.26,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,293189.0,KPI,User_55,2024-03-13 21:49:00,file_access,CN,CN,1087,31,17,6905.0,58.455513250629345,3452,7.952,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0497,KEY-0497,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 9,Assignee 14,2023-05-14,2025-09-19 22:15:24.985808,859,69.59,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1419735.0,KRI,User_82,2023-05-14 08:33:00,login,UK,UK,900,26,9,622.5,71.3099588840733,6278,17.618000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0498,KEY-0498,Insufficient Access Control Measures,1,Control Effectiveness,Critical,In Progress,Reporter 6,Assignee 1,2023-12-23,2025-09-19 22:15:24.985808,636,23.6,Critical,Finance,Steps to resolve Insufficient Access Control Measures,1322705.0,KPI,User_40,2023-12-23 08:37:00,file_access,Unknown,Unknown,1764,26,10,3173.0,23.845107193356974,6839,10.27,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0499,KEY-0499,Inconsistent Review of Security Policies,1,Management Oversight,Low,In Progress,Reporter 5,Assignee 9,2025-07-30,2025-09-19 22:15:24.985808,51,87.05,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,1437025.0,KPI,User_96,2025-07-30 09:06:00,login,IN,IN,2016,26,15,1920.0,27.107804985840495,5257,20.81,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
