Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0191,KEY-0191,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Closed,Reporter 10,Assignee 10,2023-04-09,2023-04-18 00:00:00.000000,9,66.93,Critical,C-Suite Executives,Steps to resolve Supplier Security Compliance Gaps,416275.0,KPI,User_66,2023-04-09 01:17:00,login,AU,IN,1717,26,6,1692.5,18.386000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0192,KEY-0192,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Closed,Reporter 1,Assignee 8,2024-05-04,2024-05-06 00:00:00.000000,2,51.32,Critical,Sales,Steps to resolve Weak Cloud Storage Access Controls,1488866.0,KRI,User_60,2024-05-04 10:06:00,data_modification,USA,USA,900,26,10,953.0,15.764000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0193,KEY-0193,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,In Progress,Reporter 5,Assignee 20,2023-08-14,2024-12-31 22:33:01.735013,505,18.48,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,922977.5,KRI,User_68,2023-08-14 21:25:00,data_modification,EU,EU,900,26,18,3832.5,7.796,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0194,KEY-0194,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 10,Assignee 16,2024-03-30,2024-12-31 22:33:01.735013,276,64.14,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,474182.5,KRI,User_78,2024-03-30 09:06:00,file_access,Unknown,Unknown,1204,26,12,5930.0,16.928,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0195,KEY-0195,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Resolved,Reporter 4,Assignee 8,2024-11-17,2024-11-25 00:00:00.000000,8,2.0,Low,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,2273639.0,KRI,User_47,2024-11-17 22:59:00,file_access,CN,CN,1789,26,6,716.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0196,KEY-0196,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Resolved,Reporter 6,Assignee 5,2024-01-27,2024-02-04 00:00:00.000000,8,82.41,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,2954165.0,KRI,User_24,2024-01-27 05:05:00,file_access,CN,CN,1533,26,10,1361.0,22.982,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0197,KEY-0197,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Closed,Reporter 1,Assignee 14,2023-05-12,2023-05-16 00:00:00.000000,4,52.5,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,2505206.0,KPI,User_87,2023-05-12 03:42:00,login,DE,DE,900,26,10,1040.0,16.8,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0198,KEY-0198,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,In Progress,Reporter 5,Assignee 5,2023-11-07,2024-12-31 22:33:01.735013,420,94.73,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,429662.5,KPI,User_97,2023-11-07 07:56:00,file_access,AU,AU,1121,26,15,6835.0,23.046000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0199,KEY-0199,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Closed,Reporter 6,Assignee 8,2023-08-01,2023-08-11 00:00:00.000000,10,67.31,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,2477137.5,KRI,User_39,2023-08-01 09:43:00,file_access,JP,JP,900,26,12,10547.5,17.562,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0200,KEY-0200,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,In Progress,Reporter 1,Assignee 4,2023-08-29,2024-12-31 22:33:01.735013,490,5.66,Medium,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2083004.0,KRI,User_78,2023-08-29 11:09:00,data_modification,IN,IN,900,26,31,1406.0,6.632,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange
ISSUE-0201,KEY-0201,Inconsistent Review of Security Policies,1,Management Oversight,Low,Open,Reporter 9,Assignee 12,2024-07-16,2024-12-31 22:33:01.735013,168,39.78,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,762912.5,KPI,User_96,2024-07-16 12:22:00,login,IN,IN,900,26,12,1725.0,12.056000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0202,KEY-0202,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Resolved,Reporter 8,Assignee 17,2023-09-16,2023-09-26 00:00:00.000000,10,78.91,Critical,HR,Steps to resolve Weak Cloud Storage Access Controls,1077187.5,KRI,User_63,2023-09-16 16:24:00,login,CN,JP,900,26,12,6355.0,20.782,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0203,KEY-0203,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 5,Assignee 14,2023-04-29,2023-05-01 00:00:00.000000,2,63.96,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,464642.0,KRI,User_75,2023-04-29 17:47:00,data_modification,AU,AU,900,26,13,1304.0,18.292,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0204,KEY-0204,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 2,Assignee 8,2023-08-23,2023-09-02 00:00:00.000000,10,88.67,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,953021.0,KPI,User_78,2023-08-23 13:29:00,file_access,CN,CN,900,28,13,875.0,24.234,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0205,KEY-0205,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 8,Assignee 19,2023-08-17,2023-08-27 00:00:00.000000,10,118.36,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1976963.0,KPI,User_36,2023-08-17 02:38:00,login,DE,DE,1774,26,13,2660.0,29.572,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0206,KEY-0206,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,In Progress,Reporter 4,Assignee 13,2023-10-25,2024-12-31 22:33:01.735013,433,5.05,Medium,IT,Steps to resolve Weak Cloud Storage Access Controls,1734685.0,KRI,User_71,2023-10-25 14:05:00,data_modification,UK,UK,900,33,9,5940.0,5.01,Medium,Routine Monitoring | Limit Data Transfer,Yellow
ISSUE-0207,KEY-0207,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 2,Assignee 13,2024-01-03,2024-12-31 22:33:01.735013,363,55.39,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2313632.0,KRI,User_4,2024-01-03 23:24:00,login,EU,UK,1969,26,6,5153.0,16.978,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0208,KEY-0208,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,In Progress,Reporter 10,Assignee 12,2024-09-02,2024-12-31 22:33:01.735013,120,66.16,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,1978241.0,KPI,User_7,2024-09-02 09:33:00,file_access,DE,DE,900,26,6,6017.0,19.732,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0209,KEY-0209,Inconsistent Review of Security Policies,1,Management Oversight,Critical,Closed,Reporter 9,Assignee 18,2023-07-23,2023-08-02 00:00:00.000000,10,2.0,Low,IT,Steps to resolve Inconsistent Review of Security Policies,2655767.0,KPI,User_36,2023-07-23 08:42:00,file_access,DE,DE,1001,39,17,4262.0,5.3,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange
ISSUE-0210,KEY-0210,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,In Progress,Reporter 1,Assignee 3,2023-11-09,2024-12-31 22:33:01.735013,418,66.96,Critical,HR,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1300367.0,KRI,User_59,2023-11-09 23:00:00,file_access,Unknown,Unknown,1715,26,6,1718.0,19.892,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0211,KEY-0211,Inconsistent Review of Security Policies,1,Management Oversight,Critical,Open,Reporter 9,Assignee 5,2023-05-20,2024-12-31 22:33:01.735013,591,56.44,Critical,Sales,Steps to resolve Inconsistent Review of Security Policies,416261.0,KPI,User_10,2023-05-20 08:18:00,data_modification,IN,IN,2707,26,35,755.0,17.788,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0212,KEY-0212,Inadequate Firewall Configurations,1,Network Security,Low,Closed,Reporter 7,Assignee 10,2024-10-09,2024-10-10 00:00:00.000000,1,101.02,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,2367292.5,KPI,User_93,2024-10-09 00:11:00,data_modification,CN,CN,2036,26,9,5772.5,23.904000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0213,KEY-0213,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Resolved,Reporter 3,Assignee 18,2024-02-06,2024-02-12 00:00:00.000000,6,50.51,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1943183.0,KPI,User_69,2024-02-06 11:02:00,login,IN,IN,900,28,10,3467.0,16.402,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0214,KEY-0214,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,In Progress,Reporter 7,Assignee 12,2024-04-18,2024-12-31 22:33:01.735013,257,81.14,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1801529.0,KPI,User_38,2024-04-18 06:59:00,file_access,USA,USA,900,31,13,2828.0,22.128,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0215,KEY-0215,Supplier Security Compliance Gaps,1,Procurement Security,High,In Progress,Reporter 1,Assignee 18,2023-03-16,2024-12-31 22:33:01.735013,656,56.66,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,504254.0,KPI,User_61,2023-03-16 00:56:00,login,Unknown,Unknown,900,26,21,1553.0,17.232,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0216,KEY-0216,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Open,Reporter 7,Assignee 3,2024-04-23,2024-12-31 22:33:01.735013,252,45.33,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,460217.5,KPI,User_95,2024-04-23 07:04:00,file_access,USA,USA,900,26,12,2377.5,13.166,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0217,KEY-0217,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Closed,Reporter 1,Assignee 15,2024-12-20,2024-12-21 00:00:00.000000,1,86.99,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,2200367.5,KRI,User_53,2024-12-20 21:10:00,file_access,AU,AU,900,26,15,1110.0,21.098000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0218,KEY-0218,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Closed,Reporter 10,Assignee 6,2024-07-20,2024-07-23 00:00:00.000000,3,58.29,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,2248109.0,KPI,User_45,2024-07-20 07:28:00,login,CN,CN,900,26,10,1151.0,17.158,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0219,KEY-0219,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 2,Assignee 1,2023-02-10,2023-02-11 00:00:00.000000,1,47.46,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1605662.5,KRI,User_71,2023-02-10 18:24:00,file_access,AU,CANADA,900,26,15,2357.5,14.092,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0220,KEY-0220,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Open,Reporter 4,Assignee 9,2024-10-24,2024-12-31 22:33:01.735013,68,45.79,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,240357.5,KRI,User_35,2024-10-24 14:56:00,data_modification,CN,IN,2312,26,3,2402.5,12.857999999999999,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange
ISSUE-0221,KEY-0221,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Open,Reporter 5,Assignee 3,2024-10-02,2024-12-31 22:33:01.735013,90,84.36,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,499289.0,KPI,User_10,2024-10-02 07:46:00,file_access,UK,UK,900,28,10,1763.0,23.372,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0222,KEY-0222,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 3,Assignee 8,2024-12-24,2024-12-29 00:00:00.000000,5,73.37,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,935137.5,KPI,User_51,2024-12-24 13:54:00,file_access,UK,UK,900,26,12,7815.0,18.574,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0223,KEY-0223,Inconsistent Review of Security Policies,1,Management Oversight,High,In Progress,Reporter 1,Assignee 1,2024-08-08,2024-12-31 22:33:01.735013,145,79.9,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,1902515.0,KPI,User_69,2024-08-08 19:33:00,login,CN,CN,1391,26,13,3410.0,21.880000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0224,KEY-0224,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 9,Assignee 15,2023-01-08,2023-01-14 00:00:00.000000,6,8.51,High,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,423548.0,KRI,User_82,2023-01-08 05:48:00,file_access,USA,USA,900,26,10,9170.0,7.601999999999999,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0225,KEY-0225,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Closed,Reporter 6,Assignee 2,2024-12-27,2025-01-06 00:00:00.000000,10,72.76,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,1646322.5,KPI,User_79,2024-12-27 21:22:00,file_access,EU,EU,900,26,6,885.0,19.552,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0226,KEY-0226,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Closed,Reporter 6,Assignee 8,2024-11-07,2024-11-11 00:00:00.000000,4,74.6,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,2640839.0,KPI,User_28,2024-11-07 15:04:00,file_access,FR,FR,1367,26,17,1262.0,20.62,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0227,KEY-0227,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,In Progress,Reporter 6,Assignee 19,2024-05-17,2024-12-31 22:33:01.735013,228,12.71,Critical,Finance,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1780520.0,KPI,User_53,2024-05-17 07:19:00,data_modification,AU,EU,900,26,18,525.0,6.642,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow
ISSUE-0228,KEY-0228,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,In Progress,Reporter 4,Assignee 1,2023-06-09,2024-12-31 22:33:01.735013,571,43.18,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2514392.0,KPI,User_92,2023-06-09 08:52:00,data_modification,USA,USA,1770,26,13,1643.0,15.136000000000001,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0229,KEY-0229,Insufficient Access Control Measures,1,Control Effectiveness,High,In Progress,Reporter 10,Assignee 7,2023-08-28,2024-12-31 22:33:01.735013,491,76.42,Critical,Operations,Steps to resolve Insufficient Access Control Measures,1291754.0,KPI,User_77,2023-08-28 05:12:00,login,CN,CN,900,26,17,1496.0,21.184,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0230,KEY-0230,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 5,Assignee 13,2024-04-14,2024-12-31 22:33:01.735013,261,2.0,Low,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,2826944.0,KRI,User_21,2024-04-14 21:46:00,file_access,DE,DE,1114,31,10,4025.0,5.3,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange
ISSUE-0231,KEY-0231,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Closed,Reporter 2,Assignee 16,2023-06-19,2023-06-28 00:00:00.000000,9,50.85,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,993788.0,KPI,User_48,2023-06-19 08:50:00,data_modification,CANADA,CANADA,1148,31,21,3137.0,16.07,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0232,KEY-0232,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Resolved,Reporter 4,Assignee 4,2023-03-13,2023-03-20 00:00:00.000000,7,68.22,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,2125868.0,KPI,User_86,2023-03-13 19:28:00,data_modification,IN,IN,900,26,10,3458.0,19.344,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
