Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0249,KEY-0249,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Open,Reporter 9,Assignee 7,2023-08-04,2024-11-20 10:01:53.785164,474,56.39,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,907150.0,KPI,User_29,2023-08-04 18:18:00,file_access,CN,CN,1664,30,12,2037.5,15.378,Critical,Immediate Response
ISSUE-0250,KEY-0250,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 6,Assignee 15,2023-05-10,2024-11-20 10:01:53.785164,560,37.93,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,2365680.0,KRI,User_82,2023-05-10 07:59:00,data_modification,JP,JP,900,27,15,982.5,11.686,Critical,Immediate Response
ISSUE-0251,KEY-0251,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Open,Reporter 3,Assignee 2,2024-05-20,2024-11-20 10:01:53.785164,184,21.34,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1240133.0,KRI,User_1,2024-05-20 03:37:00,login,USA,USA,1294,31,10,4778.0,10.168,Critical,Immediate Response
ISSUE-0252,KEY-0252,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Closed,Reporter 4,Assignee 20,2023-09-06,2023-09-07 00:00:00.000000,1,73.78,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,1208242.5,KRI,User_44,2023-09-06 16:36:00,file_access,CANADA,CANADA,900,26,12,3312.5,18.456000000000003,Critical,Immediate Response
ISSUE-0253,KEY-0253,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Closed,Reporter 5,Assignee 17,2023-02-22,2023-03-04 00:00:00.000000,10,69.3,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,1475485.0,KPI,User_48,2023-02-22 21:49:00,login,FR,FR,2255,26,6,1510.0,18.86,Critical,Immediate Response
ISSUE-0254,KEY-0254,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 1,Assignee 4,2023-06-08,2023-06-15 00:00:00.000000,7,16.6,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2956154.0,KRI,User_5,2023-06-08 10:09:00,file_access,CN,CN,900,26,10,3764.0,9.020000000000001,Critical,Immediate Response
ISSUE-0255,KEY-0255,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Open,Reporter 8,Assignee 3,2023-11-25,2024-11-20 10:01:53.785164,361,88.93,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,1479682.5,KPI,User_65,2023-11-25 11:30:00,file_access,EU,EU,900,26,9,722.5,22.786,Critical,Immediate Response
ISSUE-0256,KEY-0256,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 8,Assignee 15,2024-03-21,2024-03-29 00:00:00.000000,8,55.65,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,151451.0,KRI,User_89,2024-03-21 08:26:00,data_modification,USA,USA,900,28,13,1193.0,17.03,Critical,Immediate Response
ISSUE-0257,KEY-0257,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 6,Assignee 19,2023-04-22,2023-05-02 00:00:00.000000,10,101.58,Critical,HR,Steps to resolve Weak Authentication Protocols,1051765.0,KPI,User_44,2023-04-22 15:49:00,login,AU,AU,1243,26,24,11777.5,25.316000000000003,Critical,Immediate Response
ISSUE-0258,KEY-0258,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,In Progress,Reporter 10,Assignee 20,2023-01-26,2024-11-20 10:01:53.785164,664,47.56,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,710495.0,KRI,User_69,2023-01-26 01:29:00,data_modification,JP,JP,2145,26,15,1675.0,13.612,Critical,Immediate Response
ISSUE-0259,KEY-0259,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 6,Assignee 9,2024-03-05,2024-03-06 00:00:00.000000,1,67.54,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,2201882.5,KRI,User_95,2024-03-05 21:49:00,login,FR,FR,1236,26,9,2167.5,17.208000000000006,Critical,Immediate Response
ISSUE-0260,KEY-0260,Weak Authentication Protocols,1,Access Control,Critical,Closed,Reporter 2,Assignee 1,2024-03-03,2024-03-12 00:00:00.000000,9,79.3,Critical,Sales,Steps to resolve Weak Authentication Protocols,1742285.0,KPI,User_94,2024-03-03 18:52:00,file_access,CN,CN,900,26,10,2900.0,22.36,Critical,Immediate Response
ISSUE-0261,KEY-0261,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 10,Assignee 6,2023-10-14,2024-11-20 10:01:53.785164,403,32.66,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,518197.5,KRI,User_71,2023-10-14 03:09:00,data_modification,EU,EU,2864,26,12,6117.5,11.532,Critical,Immediate Response
ISSUE-0262,KEY-0262,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 2,Assignee 1,2024-07-19,2024-07-20 00:00:00.000000,1,40.11,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,903562.5,KRI,User_1,2024-07-19 09:52:00,login,JP,JP,1758,26,3,4037.5,11.322,Critical,Immediate Response
ISSUE-0263,KEY-0263,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Resolved,Reporter 1,Assignee 3,2024-09-10,2024-09-14 00:00:00.000000,4,53.02,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,1912118.0,KRI,User_34,2024-09-10 22:03:00,file_access,USA,USA,1107,26,17,5279.0,16.904000000000003,Critical,Immediate Response
ISSUE-0264,KEY-0264,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Open,Reporter 5,Assignee 20,2023-01-14,2024-11-20 10:01:53.785164,676,45.74,Critical,IT,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1711945.0,KRI,User_22,2023-01-14 09:28:00,login,UK,UK,900,26,9,4470.0,13.248000000000001,Critical,Immediate Response
ISSUE-0265,KEY-0265,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 4,Assignee 4,2023-12-29,2024-11-20 10:01:53.785164,327,69.84,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,611055.0,KPI,User_22,2023-12-29 12:12:00,login,CANADA,CANADA,1084,26,15,1970.0,18.068,Critical,Immediate Response
ISSUE-0266,KEY-0266,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Open,Reporter 8,Assignee 18,2023-02-16,2024-11-20 10:01:53.785164,643,44.82,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2649695.0,KRI,User_60,2023-02-16 17:02:00,data_modification,CN,AU,1558,26,3,2423.0,14.464,Critical,Immediate Response
ISSUE-0267,KEY-0267,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 10,Assignee 6,2023-02-01,2023-02-08 00:00:00.000000,7,79.07,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,510782.0,KRI,User_47,2023-02-01 15:42:00,file_access,AU,CN,900,26,13,2696.0,21.514,Critical,Immediate Response
ISSUE-0268,KEY-0268,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,In Progress,Reporter 5,Assignee 15,2023-05-22,2024-11-20 10:01:53.785164,548,42.19,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,1758050.0,KPI,User_85,2023-05-22 12:40:00,data_modification,Unknown,Unknown,1556,26,10,3626.0,14.338000000000001,Critical,Immediate Response
ISSUE-0269,KEY-0269,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Closed,Reporter 8,Assignee 16,2024-05-09,2024-05-17 00:00:00.000000,8,26.75,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,1960505.0,KRI,User_36,2024-05-09 16:46:00,login,EU,EU,900,26,15,1737.5,9.45,Critical,Immediate Response
ISSUE-0270,KEY-0270,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 9,Assignee 14,2023-07-04,2023-07-06 00:00:00.000000,2,38.92,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1318815.0,KRI,User_12,2023-07-04 17:21:00,data_modification,Unknown,UK,900,26,15,2172.5,11.484,Critical,Immediate Response
ISSUE-0271,KEY-0271,Insufficient Access Control Measures,1,Control Effectiveness,High,Closed,Reporter 9,Assignee 1,2024-04-21,2024-04-27 00:00:00.000000,6,2.0,Low,IT,Steps to resolve Insufficient Access Control Measures,1755269.0,KPI,User_27,2024-04-21 23:13:00,login,EU,EU,1265,26,10,2480.0,4.5,Medium,Increase Monitoring
ISSUE-0272,KEY-0272,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 8,Assignee 7,2023-03-01,2023-03-03 00:00:00.000000,2,26.47,Critical,Finance,Steps to resolve Weak Authentication Protocols,1748385.0,KPI,User_8,2023-03-01 17:31:00,file_access,CANADA,CANADA,2000,27,12,1437.5,8.994,High,Lock Account & Alert
ISSUE-0273,KEY-0273,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Open,Reporter 4,Assignee 4,2023-10-12,2024-11-20 10:01:53.785164,405,52.55,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,2094072.5,KRI,User_15,2023-10-12 19:29:00,file_access,FR,FR,900,26,18,665.0,14.61,Critical,Immediate Response
ISSUE-0274,KEY-0274,Supplier Security Compliance Gaps,1,Procurement Security,Low,Open,Reporter 4,Assignee 20,2023-02-21,2024-11-20 10:01:53.785164,638,82.39,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,1333440.0,KPI,User_21,2023-02-21 19:04:00,file_access,CN,CN,900,26,9,2225.0,20.578000000000003,Critical,Immediate Response
ISSUE-0275,KEY-0275,Outdated Operating System Components,1,System Vulnerability,Critical,Resolved,Reporter 7,Assignee 18,2023-10-08,2023-10-14 00:00:00.000000,6,7.75,High,Operations,Steps to resolve Outdated Operating System Components,891275.0,KPI,User_14,2023-10-08 01:10:00,login,Unknown,Unknown,900,53,10,764.0,7.45,High,Lock Account & Alert
ISSUE-0276,KEY-0276,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 5,Assignee 7,2023-07-22,2023-07-28 00:00:00.000000,6,39.06,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,1905835.0,KRI,User_35,2023-07-22 07:17:00,data_modification,UK,UK,900,30,9,1072.5,11.712000000000002,Critical,Immediate Response
ISSUE-0277,KEY-0277,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 1,Assignee 9,2023-11-13,2023-11-19 00:00:00.000000,6,39.86,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,2778587.0,KRI,User_54,2023-11-13 16:18:00,login,DE,USA,1391,26,21,512.0,13.672,Critical,Immediate Response
ISSUE-0278,KEY-0278,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Closed,Reporter 5,Assignee 6,2023-10-04,2023-10-08 00:00:00.000000,4,85.72,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1651322.0,KRI,User_73,2023-10-04 15:31:00,file_access,JP,FR,900,26,10,8669.0,23.444000000000003,Critical,Immediate Response
ISSUE-0279,KEY-0279,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 1,Assignee 19,2024-06-04,2024-06-05 00:00:00.000000,1,76.4,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,637583.0,KRI,User_23,2024-06-04 04:42:00,data_modification,EU,EU,1361,26,13,1370.0,20.78,Critical,Immediate Response
ISSUE-0280,KEY-0280,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Resolved,Reporter 10,Assignee 11,2023-03-18,2023-03-24 00:00:00.000000,6,17.66,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,408530.0,KRI,User_13,2023-03-18 20:49:00,login,FR,CN,1373,26,24,1367.0,9.832,Critical,Immediate Response
ISSUE-0281,KEY-0281,Inadequate Firewall Configurations,1,Network Security,Medium,Closed,Reporter 7,Assignee 18,2023-12-12,2023-12-16 00:00:00.000000,4,55.77,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,994040.0,KPI,User_51,2023-12-12 20:34:00,file_access,Unknown,UK,1454,30,6,3935.0,15.954000000000002,Critical,Immediate Response
ISSUE-0282,KEY-0282,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 1,Assignee 11,2024-06-16,2024-06-26 00:00:00.000000,10,31.82,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,658073.0,KRI,User_67,2024-06-16 18:13:00,login,UK,UK,900,26,10,2525.0,12.864,Critical,Immediate Response
ISSUE-0283,KEY-0283,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Open,Reporter 2,Assignee 4,2023-06-21,2024-11-20 10:01:53.785164,518,27.2,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1883240.0,KPI,User_56,2023-06-21 12:36:00,data_modification,JP,CANADA,900,26,6,1787.5,10.440000000000001,Critical,Immediate Response
ISSUE-0284,KEY-0284,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Resolved,Reporter 4,Assignee 10,2023-07-16,2023-07-19 00:00:00.000000,3,39.57,Critical,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,1941530.0,KRI,User_73,2023-07-16 03:00:00,file_access,Unknown,Unknown,1358,26,12,2217.5,11.614,Critical,Immediate Response
ISSUE-0285,KEY-0285,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Open,Reporter 3,Assignee 4,2023-10-20,2024-11-20 10:01:53.785164,397,5.35,Medium,Sales,Steps to resolve Missing or Inaccurate Asset Records,956627.0,KPI,User_72,2023-10-20 08:21:00,file_access,AU,CN,900,28,10,1745.0,5.97,Medium,Increase Monitoring
ISSUE-0286,KEY-0286,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 9,Assignee 3,2024-07-21,2024-07-26 00:00:00.000000,5,39.66,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2112605.0,KRI,User_91,2024-07-21 20:40:00,login,CN,CN,900,26,12,1085.0,11.832,Critical,Immediate Response
ISSUE-0287,KEY-0287,Inconsistent Review of Security Policies,1,Management Oversight,Critical,In Progress,Reporter 1,Assignee 3,2023-05-23,2024-11-20 10:01:53.785164,547,96.88,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,1387892.0,KPI,User_61,2023-05-23 19:49:00,login,Unknown,Unknown,900,26,13,5285.0,25.876,Critical,Immediate Response
ISSUE-0288,KEY-0288,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 4,Assignee 4,2024-05-14,2024-05-15 00:00:00.000000,1,52.62,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1985273.0,KRI,User_69,2024-05-14 10:54:00,file_access,CN,Unknown,1831,26,13,6794.0,16.024,Critical,Immediate Response
ISSUE-0289,KEY-0289,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Open,Reporter 1,Assignee 15,2023-11-11,2024-11-20 10:01:53.785164,375,48.26,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,686600.0,KRI,User_25,2023-11-11 22:06:00,login,FR,CN,1864,30,12,1592.5,14.652000000000001,Critical,Immediate Response
ISSUE-0290,KEY-0290,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Closed,Reporter 1,Assignee 19,2024-08-30,2024-09-05 00:00:00.000000,6,59.25,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2628431.0,KRI,User_93,2024-08-30 03:53:00,login,Unknown,Unknown,2497,26,6,2474.0,18.150000000000002,Critical,Immediate Response
ISSUE-0291,KEY-0291,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Closed,Reporter 5,Assignee 16,2024-06-17,2024-06-19 00:00:00.000000,2,48.95,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,1952891.0,KPI,User_43,2024-06-17 06:03:00,login,JP,JP,1234,26,17,3434.0,15.89,Critical,Immediate Response
ISSUE-0292,KEY-0292,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Closed,Reporter 4,Assignee 9,2023-09-22,2023-09-26 00:00:00.000000,4,29.44,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,960095.0,KRI,User_96,2023-09-22 12:46:00,login,AU,AU,1331,28,13,11657.0,11.588000000000001,Critical,Immediate Response
ISSUE-0293,KEY-0293,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 5,Assignee 18,2023-11-13,2023-11-14 00:00:00.000000,1,62.9,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,679436.0,KRI,User_60,2023-11-13 17:12:00,file_access,DE,DE,1458,26,17,728.0,18.68,Critical,Immediate Response
ISSUE-0294,KEY-0294,Inadequate Firewall Configurations,1,Network Security,High,Open,Reporter 10,Assignee 15,2024-02-23,2024-11-20 10:01:53.785164,271,84.42,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,817688.0,KPI,User_92,2024-02-23 06:02:00,login,USA,USA,916,28,10,1199.0,22.784,Critical,Immediate Response
ISSUE-0295,KEY-0295,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,In Progress,Reporter 3,Assignee 17,2023-07-01,2024-11-20 10:01:53.785164,508,114.4,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1482400.0,KPI,User_57,2023-07-01 01:17:00,file_access,UK,UK,954,26,15,2375.0,26.980000000000004,Critical,Immediate Response
ISSUE-0296,KEY-0296,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 4,Assignee 11,2023-12-10,2024-11-20 10:01:53.785164,346,51.88,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2730350.0,KRI,User_18,2023-12-10 18:29:00,login,JP,CANADA,900,26,21,2690.0,16.276000000000003,Critical,Immediate Response
ISSUE-0297,KEY-0297,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Resolved,Reporter 5,Assignee 8,2024-06-20,2024-06-23 00:00:00.000000,3,41.49,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,2738627.0,KPI,User_40,2024-06-20 01:46:00,data_modification,FR,FR,1042,26,21,5822.0,14.398,Critical,Immediate Response
ISSUE-0298,KEY-0298,Insufficient Access Control Measures,1,Control Effectiveness,Low,Closed,Reporter 10,Assignee 14,2024-03-25,2024-03-26 00:00:00.000000,1,32.36,Critical,HR,Steps to resolve Insufficient Access Control Measures,1194260.0,KPI,User_61,2024-03-25 23:13:00,login,JP,JP,917,26,3,2235.0,9.771999999999998,Critical,Immediate Response
ISSUE-0299,KEY-0299,Weak Authentication Protocols,1,Access Control,Medium,Open,Reporter 1,Assignee 15,2024-04-25,2024-11-20 10:01:53.785164,209,59.71,Critical,IT,Steps to resolve Weak Authentication Protocols,414635.0,KPI,User_75,2024-04-25 10:52:00,data_modification,CN,CN,1026,26,12,3855.0,16.942,Critical,Immediate Response
ISSUE-0300,KEY-0300,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,In Progress,Reporter 9,Assignee 8,2023-06-19,2024-11-20 10:01:53.785164,520,80.32,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,918625.0,KRI,User_75,2023-06-19 19:23:00,data_modification,EU,EU,1231,27,12,617.5,21.064,Critical,Immediate Response
ISSUE-0301,KEY-0301,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 1,Assignee 7,2023-02-09,2023-02-11 00:00:00.000000,2,40.87,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,592274.0,KRI,User_1,2023-02-09 00:07:00,login,JP,JP,981,31,6,2732.0,13.674,Critical,Immediate Response
ISSUE-0302,KEY-0302,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Open,Reporter 6,Assignee 9,2024-08-08,2024-11-20 10:01:53.785164,104,2.0,Low,Operations,Steps to resolve Weak Cloud Storage Access Controls,188513.0,KRI,User_21,2024-08-08 08:51:00,login,EU,EU,900,26,10,1823.0,4.699999999999999,Medium,Increase Monitoring
