Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0295,KEY-0295,Outdated Operating System Components,1,System Vulnerability,Critical,Resolved,Reporter 3,Assignee 16,2023-03-09,2023-03-17 00:00:00.000000,8,45.32,Critical,HR,Steps to resolve Outdated Operating System Components,1451948.0,KPI,User_98,2023-03-09 22:02:00,file_access,CN,CN,1795,26,10,15671.0,15.564,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0296,KEY-0296,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 7,Assignee 18,2024-10-22,2025-01-29 01:48:48.548031,99,73.63,Critical,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,236725.0,KPI,User_44,2024-10-22 00:44:00,data_modification,CN,CN,900,26,15,3092.5,18.826,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0297,KEY-0297,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 7,Assignee 3,2023-04-24,2025-01-29 01:48:48.548031,646,36.64,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,160313.0,KPI,User_30,2023-04-24 08:07:00,data_modification,IN,IN,900,26,17,10319.0,13.228,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0298,KEY-0298,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 10,Assignee 20,2024-01-25,2024-01-28 00:00:00.000000,3,52.03,Critical,HR,Steps to resolve Inadequate Firewall Configurations,1030502.0,KPI,User_3,2024-01-25 16:04:00,login,FR,FR,900,26,6,7514.0,16.506,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0299,KEY-0299,Inadequate Firewall Configurations,1,Network Security,High,Resolved,Reporter 2,Assignee 15,2024-03-29,2024-04-05 00:00:00.000000,7,66.47,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,2591261.0,KPI,User_75,2024-03-29 17:50:00,data_modification,CN,CN,1032,26,6,1760.0,18.994000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0300,KEY-0300,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 1,Assignee 1,2023-07-29,2025-01-29 01:48:48.548031,550,104.11,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,484477.5,KRI,User_4,2023-07-29 15:50:00,login,Unknown,Unknown,900,36,6,4185.0,24.922000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0301,KEY-0301,Detected Malware Infiltration in Internal Systems,1,Malware,High,Closed,Reporter 5,Assignee 9,2023-07-18,2023-07-28 00:00:00.000000,10,22.59,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,1655681.0,KRI,User_24,2023-07-18 15:00:00,data_modification,UK,UK,2212,26,17,3293.0,10.418,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0302,KEY-0302,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Closed,Reporter 8,Assignee 7,2024-01-02,2024-01-07 00:00:00.000000,5,76.64,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,345647.5,KRI,User_92,2024-01-02 00:05:00,file_access,IN,IN,900,26,12,2030.0,20.128000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0303,KEY-0303,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 10,Assignee 9,2023-06-02,2025-01-29 01:48:48.548031,607,67.21,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,2225735.0,KRI,User_10,2023-06-02 00:57:00,login,USA,USA,2493,26,21,1763.0,19.942,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0304,KEY-0304,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 9,Assignee 5,2023-01-31,2025-01-29 01:48:48.548031,729,23.46,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,1442516.0,KRI,User_76,2023-01-31 05:57:00,data_modification,CN,JP,900,26,24,1958.0,10.592,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0305,KEY-0305,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Closed,Reporter 4,Assignee 20,2024-10-11,2024-10-17 00:00:00.000000,6,54.06,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,2379957.5,KPI,User_45,2024-10-11 16:20:00,data_modification,UK,UK,1434,26,6,670.0,14.712000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0306,KEY-0306,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 1,Assignee 19,2023-08-16,2025-01-29 01:48:48.548031,532,20.97,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,974245.0,KRI,User_3,2023-08-16 23:48:00,file_access,USA,USA,900,26,12,5770.0,9.193999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0307,KEY-0307,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 10,Assignee 5,2024-06-28,2024-07-01 00:00:00.000000,3,93.13,Critical,External Contractors,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2180247.5,KPI,User_92,2024-06-28 09:13:00,file_access,USA,USA,1380,26,18,1717.5,22.326000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0308,KEY-0308,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Open,Reporter 6,Assignee 14,2024-05-18,2025-01-29 01:48:48.548031,256,45.39,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,1966850.0,KRI,User_56,2024-05-18 01:30:00,login,JP,JP,1289,26,15,3242.5,13.178,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0309,KEY-0309,Inconsistent Review of Security Policies,1,Management Oversight,Critical,Closed,Reporter 2,Assignee 6,2023-09-07,2023-09-10 00:00:00.000000,3,69.8,Critical,Legal,Steps to resolve Inconsistent Review of Security Policies,2752565.0,KPI,User_67,2023-09-07 15:26:00,login,AU,AU,1014,31,21,1403.0,20.060000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0310,KEY-0310,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 3,Assignee 18,2024-06-20,2025-01-29 01:48:48.548031,223,40.93,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,662395.0,KRI,User_56,2024-06-20 18:58:00,file_access,IN,IN,900,26,12,2345.0,12.286,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0311,KEY-0311,Inadequate Firewall Configurations,1,Network Security,Critical,Closed,Reporter 9,Assignee 18,2023-01-03,2023-01-11 00:00:00.000000,8,95.66,Critical,Operations,Steps to resolve Inadequate Firewall Configurations,342353.0,KPI,User_37,2023-01-03 17:29:00,data_modification,AU,AU,1563,26,13,5444.0,25.632,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0312,KEY-0312,Inconsistent Review of Security Policies,1,Management Oversight,Critical,Resolved,Reporter 4,Assignee 9,2024-12-14,2024-12-23 00:00:00.000000,9,27.77,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,1021415.0,KPI,User_20,2024-12-14 05:21:00,file_access,EU,EU,900,28,21,2711.0,12.054,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0313,KEY-0313,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 3,Assignee 14,2024-10-15,2024-10-19 00:00:00.000000,4,39.33,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2958737.0,KRI,User_73,2024-10-15 09:32:00,login,EU,UK,1969,35,10,1970.0,13.566,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0314,KEY-0314,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 9,Assignee 4,2024-03-12,2024-03-18 00:00:00.000000,6,57.07,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1788167.0,KPI,User_51,2024-03-12 18:24:00,login,CN,IN,1450,26,17,2723.0,17.714000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0315,KEY-0315,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 8,Assignee 9,2023-01-04,2025-01-29 01:48:48.548031,756,18.33,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,2430232.5,KRI,User_65,2023-01-04 02:54:00,login,UK,UK,900,26,15,8410.0,7.766,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0316,KEY-0316,Detected Malware Infiltration in Internal Systems,1,Malware,High,Resolved,Reporter 4,Assignee 16,2024-06-12,2024-06-15 00:00:00.000000,3,69.79,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,2852750.0,KRI,User_61,2024-06-12 16:15:00,data_modification,IN,AU,1339,26,6,701.0,19.458000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0317,KEY-0317,Outdated Operating System Components,1,System Vulnerability,Critical,Open,Reporter 3,Assignee 12,2024-02-26,2025-01-29 01:48:48.548031,338,70.12,Critical,IT,Steps to resolve Outdated Operating System Components,1674317.0,KPI,User_67,2024-02-26 20:25:00,file_access,EU,EU,1229,35,13,1466.0,20.524,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0318,KEY-0318,Insufficient Access Control Measures,1,Control Effectiveness,High,Open,Reporter 6,Assignee 11,2024-12-23,2025-01-29 01:48:48.548031,37,41.39,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,1038440.0,KPI,User_84,2024-12-23 02:49:00,file_access,FR,FR,900,31,13,9998.0,14.178,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0319,KEY-0319,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Resolved,Reporter 10,Assignee 10,2023-09-05,2023-09-15 00:00:00.000000,10,82.0,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,463103.0,KPI,User_62,2023-09-05 18:55:00,file_access,CANADA,CANADA,1183,26,13,1193.0,22.3,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0320,KEY-0320,Detected Malware Infiltration in Internal Systems,1,Malware,High,Open,Reporter 10,Assignee 2,2024-09-26,2025-01-29 01:48:48.548031,125,36.86,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,2660315.0,KRI,User_55,2024-09-26 10:16:00,file_access,CN,CN,991,26,21,959.0,13.272,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0321,KEY-0321,Inconsistent Review of Security Policies,1,Management Oversight,High,Resolved,Reporter 8,Assignee 18,2024-07-24,2024-07-26 00:00:00.000000,2,54.06,Critical,Operations,Steps to resolve Inconsistent Review of Security Policies,1322873.0,KPI,User_88,2024-07-24 08:30:00,file_access,Unknown,Unknown,900,31,21,4187.0,16.312,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0322,KEY-0322,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 8,Assignee 5,2024-03-28,2025-01-29 01:48:48.548031,307,19.67,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,2302065.0,KPI,User_2,2024-03-28 08:16:00,login,FR,JP,900,26,9,3150.0,8.934000000000001,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0323,KEY-0323,Inconsistent Review of Security Policies,1,Management Oversight,High,Closed,Reporter 8,Assignee 16,2023-10-17,2023-10-20 00:00:00.000000,3,4.36,Medium,External Contractors,Steps to resolve Inconsistent Review of Security Policies,1279754.0,KPI,User_93,2023-10-17 00:09:00,login,EU,EU,2098,31,21,17240.0,5.372,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0324,KEY-0324,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 1,Assignee 2,2024-11-24,2025-01-29 01:48:48.548031,66,70.59,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,2311736.0,KRI,User_85,2024-11-24 02:47:00,file_access,USA,FR,1725,26,17,1121.0,20.618000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0325,KEY-0325,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,Closed,Reporter 2,Assignee 12,2023-03-13,2023-03-23 00:00:00.000000,10,17.5,Critical,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1515350.0,KPI,User_83,2023-03-13 01:12:00,data_modification,DE,DE,1288,26,6,2765.0,9.4,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0326,KEY-0326,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Open,Reporter 1,Assignee 15,2024-08-05,2025-01-29 01:48:48.548031,177,82.29,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,863993.0,KRI,User_49,2024-08-05 16:04:00,login,FR,FR,959,31,17,4145.0,22.358,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0327,KEY-0327,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Resolved,Reporter 9,Assignee 13,2023-07-09,2023-07-17 00:00:00.000000,8,49.65,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,147857.5,KPI,User_80,2023-07-09 16:10:00,file_access,JP,JP,1263,26,9,1157.5,14.03,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0328,KEY-0328,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,In Progress,Reporter 6,Assignee 20,2024-09-17,2025-01-29 01:48:48.548031,134,113.78,Critical,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,180565.0,KPI,User_100,2024-09-17 10:36:00,file_access,JP,JP,900,26,15,6005.0,26.856,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0329,KEY-0329,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 6,Assignee 2,2024-05-07,2024-05-09 00:00:00.000000,2,7.35,High,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,2480867.0,KRI,User_34,2024-05-07 07:23:00,data_modification,AU,AU,900,31,21,2246.0,6.57,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0330,KEY-0330,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 4,Assignee 19,2023-03-07,2023-03-10 00:00:00.000000,3,2.0,Low,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,2449361.0,KPI,User_65,2023-03-07 20:19:00,login,IN,IN,900,26,13,599.0,4.9,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange
ISSUE-0331,KEY-0331,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 4,Assignee 8,2024-04-03,2025-01-29 01:48:48.548031,301,5.99,Medium,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,2251257.5,KPI,User_2,2024-04-03 17:46:00,data_modification,EU,CANADA,1437,26,9,1180.0,5.198,Medium,Routine Monitoring | Limit Data Transfer,Yellow
ISSUE-0332,KEY-0332,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,In Progress,Reporter 6,Assignee 9,2023-03-24,2025-01-29 01:48:48.548031,677,45.82,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,2466989.0,KPI,User_25,2023-03-24 19:14:00,file_access,Unknown,JP,2545,26,6,623.0,15.664,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0333,KEY-0333,Weak Authentication Protocols,1,Access Control,Medium,In Progress,Reporter 9,Assignee 19,2025-01-01,2025-01-29 01:48:48.548031,28,37.68,Critical,External Contractors,Steps to resolve Weak Authentication Protocols,1667602.5,KPI,User_55,2025-01-01 10:57:00,login,CANADA,CANADA,900,26,12,5055.0,12.536000000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0334,KEY-0334,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Closed,Reporter 7,Assignee 19,2023-03-22,2023-03-23 00:00:00.000000,1,51.53,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,956030.0,KPI,User_14,2023-03-22 02:43:00,data_modification,Unknown,Unknown,900,26,10,3464.0,15.806000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0335,KEY-0335,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,In Progress,Reporter 7,Assignee 3,2024-06-09,2025-01-29 01:48:48.548031,234,73.14,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,1495707.5,KPI,User_70,2024-06-09 17:08:00,data_modification,USA,IN,900,26,9,1632.5,18.728,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0336,KEY-0336,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 1,Assignee 16,2024-10-25,2025-01-29 01:48:48.548031,96,13.07,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,2385407.0,KRI,User_8,2024-10-25 22:32:00,data_modification,JP,AU,1759,28,10,4628.0,9.114,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
